source,type,target,weight
1217,undirected,3731,2
1217,undirected,4060,1
1217,undirected,4211,1
1217,undirected,4413,2
1217,undirected,4639,1
1217,undirected,5009,1
1217,undirected,5055,1
1217,undirected,5153,2
1217,undirected,5154,2
1217,undirected,5382,1
1218,undirected,4750,1
1219,undirected,1432,1
1219,undirected,3418,1
1220,undirected,3884,1
1220,undirected,4134,1
1220,undirected,4335,1
1220,undirected,4852,1
1220,undirected,5512,1
1221,undirected,4921,2
1223,undirected,4931,1
1224,undirected,1657,1
1224,undirected,1769,2
1224,undirected,2006,3
1224,undirected,2237,1
1224,undirected,3659,2
1224,undirected,4717,5
1224,undirected,4862,1
1225,undirected,3270,1
1225,undirected,4014,1
1227,undirected,3041,1
1227,undirected,4155,1
1228,undirected,1531,1
1228,undirected,1805,2
1228,undirected,1955,1
1228,undirected,2098,1
1228,undirected,2223,2
1228,undirected,2264,2
1228,undirected,2477,2
1228,undirected,3296,1
1228,undirected,3451,1
1228,undirected,3453,1
1228,undirected,3585,1
1228,undirected,3715,2
1228,undirected,4820,2
1228,undirected,5321,2
1229,undirected,1938,2
1229,undirected,2083,1
1229,undirected,5252,1
1229,undirected,5254,1
1229,undirected,5380,1
1229,undirected,5431,1
1230,undirected,5488,1
1233,undirected,1984,2
1233,undirected,2521,1
1233,undirected,2722,1
1234,undirected,1237,1
1234,undirected,1268,1
1234,undirected,1283,2
1234,undirected,1450,1
1234,undirected,1761,1
1234,undirected,2100,1
1234,undirected,2888,1
1234,undirected,2974,1
1234,undirected,3052,1
1234,undirected,3096,1
1234,undirected,3208,2
1234,undirected,3498,1
1234,undirected,3638,1
1234,undirected,3708,1
1234,undirected,3730,1
1234,undirected,4501,1
1234,undirected,4930,1
1234,undirected,4947,1
1234,undirected,5238,1
1234,undirected,5249,1
1235,undirected,1377,1
1235,undirected,1498,2
1235,undirected,3345,3
1235,undirected,4807,4
1237,undirected,1283,11
1237,undirected,1622,1
1237,undirected,1740,1
1237,undirected,1761,1
1237,undirected,1929,1
1237,undirected,2186,1
1237,undirected,2486,2
1237,undirected,3049,1
1237,undirected,3052,2
1237,undirected,3118,1
1237,undirected,3158,1
1237,undirected,3208,3
1237,undirected,3537,1
1237,undirected,3653,2
1237,undirected,3731,1
1237,undirected,3931,1
1237,undirected,3950,1
1237,undirected,3969,2
1237,undirected,4253,1
1237,undirected,4255,1
1237,undirected,4294,1
1237,undirected,4382,1
1237,undirected,4700,1
1237,undirected,4742,1
1237,undirected,4845,2
1237,undirected,4947,1
1237,undirected,4950,1
1237,undirected,5088,4
1237,undirected,5127,1
1237,undirected,5237,1
1237,undirected,5238,2
1237,undirected,5327,2
1237,undirected,5540,1
1237,undirected,5554,1
1238,undirected,2689,1
1239,undirected,5374,1
1240,undirected,1779,1
1240,undirected,3082,1
1240,undirected,5018,1
1241,undirected,2624,1
1241,undirected,2999,1
1242,undirected,1857,1
1242,undirected,3446,1
1242,undirected,4145,1
1242,undirected,4358,1
1242,undirected,5431,1
1243,undirected,2964,1
1243,undirected,3018,1
1243,undirected,3792,1
1243,undirected,5062,1
1244,undirected,1370,1
1244,undirected,1993,1
1244,undirected,4571,1
1244,undirected,5426,1
1245,undirected,1722,1
1245,undirected,2466,1
1245,undirected,2906,1
1245,undirected,3258,1
1245,undirected,3690,1
1245,undirected,3692,1
1245,undirected,4938,2
1246,undirected,1407,1
1246,undirected,1500,2
1246,undirected,3480,2
1246,undirected,3685,1
1246,undirected,4560,1
1247,undirected,2394,1
1247,undirected,2715,1
1247,undirected,2820,1
1247,undirected,5431,1
1248,undirected,2421,1
1248,undirected,3362,1
1248,undirected,3363,1
1249,undirected,2872,1
1249,undirected,2879,1
1249,undirected,3149,1
1249,undirected,3362,1
1250,undirected,2927,1
1250,undirected,3245,1
1250,undirected,3246,1
1250,undirected,3540,1
1251,undirected,2518,1
1251,undirected,3643,1
1251,undirected,4411,1
1252,undirected,3095,1
1252,undirected,3949,1
1253,undirected,3009,1
1253,undirected,4025,1
1253,undirected,4979,1
1254,undirected,1332,10
1254,undirected,3468,1
1254,undirected,3900,12
1254,undirected,3981,1
1254,undirected,4061,3
1254,undirected,4197,1
1254,undirected,4420,1
1255,undirected,1867,2
1255,undirected,4695,2
1255,undirected,4990,2
1256,undirected,3040,1
1256,undirected,3339,1
1256,undirected,5374,3
1257,undirected,2825,2
1257,undirected,2918,1
1257,undirected,2996,1
1257,undirected,3929,1
1257,undirected,4155,1
1257,undirected,4240,2
1257,undirected,4375,2
1257,undirected,4938,1
1258,undirected,1903,2
1259,undirected,4358,1
1259,undirected,4799,2
1260,undirected,2260,1
1261,undirected,1874,2
1262,undirected,2243,1
1262,undirected,2701,1
1263,undirected,2708,1
1263,undirected,2709,1
1263,undirected,4945,1
1263,undirected,5060,1
1264,undirected,4665,1
1264,undirected,5337,1
1265,undirected,3708,1
1265,undirected,4627,1
1265,undirected,4816,1
1265,undirected,5142,1
1266,undirected,4380,1
1267,undirected,4558,1
1268,undirected,3208,1
1268,undirected,4930,1
1268,undirected,4947,1
1268,undirected,5238,1
1269,undirected,1915,1
1269,undirected,2884,1
1269,undirected,2906,1
1269,undirected,4205,1
1269,undirected,4938,1
1269,undirected,5549,1
1270,undirected,1853,2
1270,undirected,3708,2
1270,undirected,4095,2
1270,undirected,4819,2
1271,undirected,1456,1
1271,undirected,1510,2
1271,undirected,1935,1
1271,undirected,1968,1
1271,undirected,2169,1
1271,undirected,3209,1
1271,undirected,3348,1
1271,undirected,3841,3
1271,undirected,4073,1
1271,undirected,4078,1
1271,undirected,4143,1
1271,undirected,4169,1
1271,undirected,4925,1
1271,undirected,5308,1
1271,undirected,5479,1
1272,undirected,1681,2
1272,undirected,4031,3
1272,undirected,4390,1
1272,undirected,5344,1
1273,undirected,2696,1
1273,undirected,3438,1
1274,undirected,2518,1
1275,undirected,2981,2
1275,undirected,5199,5
1276,undirected,1662,1
1276,undirected,4030,1
1276,undirected,5407,1
1277,undirected,2234,1
1277,undirected,2585,1
1277,undirected,2985,1
1277,undirected,2986,1
1277,undirected,4309,1
1278,undirected,2154,2
1278,undirected,2423,1
1278,undirected,3138,4
1278,undirected,4303,1
1278,undirected,5156,2
1279,undirected,1330,1
1279,undirected,1332,9
1279,undirected,1333,1
1279,undirected,4438,2
1279,undirected,4452,1
1279,undirected,4592,6
1280,undirected,1629,1
1280,undirected,1630,1
1280,undirected,1856,1
1280,undirected,3693,1
1280,undirected,3694,1
1281,undirected,2004,1
1281,undirected,2022,1
1281,undirected,3360,1
1281,undirected,3801,1
1281,undirected,4421,1
1281,undirected,5395,1
1282,undirected,1283,1
1283,undirected,1450,1
1283,undirected,1716,1
1283,undirected,1740,1
1283,undirected,1761,1
1283,undirected,2027,1
1283,undirected,2486,2
1283,undirected,3049,1
1283,undirected,3052,3
1283,undirected,3118,1
1283,undirected,3208,2
1283,undirected,3653,2
1283,undirected,3950,1
1283,undirected,3969,2
1283,undirected,3979,1
1283,undirected,4242,1
1283,undirected,4253,1
1283,undirected,4294,1
1283,undirected,4845,1
1283,undirected,5088,4
1283,undirected,5127,2
1283,undirected,5238,1
1283,undirected,5327,2
1284,undirected,1938,1
1284,undirected,1968,1
1284,undirected,2044,1
1284,undirected,2045,1
1284,undirected,2574,1
1284,undirected,2617,2
1284,undirected,3209,2
1284,undirected,4925,2
1284,undirected,5116,1
1285,undirected,2236,1
1285,undirected,2337,7
1285,undirected,2407,1
1285,undirected,2679,2
1285,undirected,2798,1
1285,undirected,3276,1
1285,undirected,3388,4
1285,undirected,4549,2
1285,undirected,4655,1
1285,undirected,4762,1
1285,undirected,4969,1
1285,undirected,5289,2
1286,undirected,1414,2
1286,undirected,1685,2
1286,undirected,1939,2
1286,undirected,3004,2
1286,undirected,3825,1
1286,undirected,4811,1
1287,undirected,2625,1
1287,undirected,5032,3
1288,undirected,4558,1
1290,undirected,4385,1
1291,undirected,3103,1
1292,undirected,3158,1
1292,undirected,3827,1
1292,undirected,3828,1
1293,undirected,4375,1
1294,undirected,1420,1
1294,undirected,1816,1
1294,undirected,3619,1
1296,undirected,1945,1
1296,undirected,2041,1
1296,undirected,2505,1
1296,undirected,2817,1
1296,undirected,5020,1
1296,undirected,5094,1
1297,undirected,1522,1
1297,undirected,1824,3
1297,undirected,1832,3
1297,undirected,3795,1
1297,undirected,4966,1
1298,undirected,1356,1
1298,undirected,2747,1
1298,undirected,4254,1
1298,undirected,5076,1
1299,undirected,1382,1
1299,undirected,2303,1
1299,undirected,2467,1
1299,undirected,3322,1
1299,undirected,4618,2
1299,undirected,5032,1
1300,undirected,4424,1
1301,undirected,1938,1
1301,undirected,3416,1
1301,undirected,3720,1
1301,undirected,4812,1
1301,undirected,5268,1
1301,undirected,5431,1
1301,undirected,5449,1
1302,undirected,3035,2
1302,undirected,3065,2
1302,undirected,3828,2
1302,undirected,4477,2
1302,undirected,4914,1
1302,undirected,5146,2
1302,undirected,5256,2
1302,undirected,5402,2
1303,undirected,1744,2
1303,undirected,2611,2
1303,undirected,2993,1
1304,undirected,1408,1
1304,undirected,2117,1
1304,undirected,2261,1
1304,undirected,2682,1
1304,undirected,2793,1
1304,undirected,2802,2
1304,undirected,4303,1
1304,undirected,4304,1
1304,undirected,4339,1
1304,undirected,4535,1
1304,undirected,4874,2
1304,undirected,5288,1
1304,undirected,5358,1
1306,undirected,1384,2
1306,undirected,2397,1
1306,undirected,2839,2
1306,undirected,2857,2
1306,undirected,4779,2
1306,undirected,5315,2
1306,undirected,5340,2
1306,undirected,5365,2
1307,undirected,2119,1
1307,undirected,4776,1
1307,undirected,5431,1
1309,undirected,1317,1
1309,undirected,1543,1
1309,undirected,2963,1
1310,undirected,2767,1
1310,undirected,4774,1
1310,undirected,4799,2
1310,undirected,5366,2
1311,undirected,5352,1
1311,undirected,5363,1
1311,undirected,5431,1
1312,undirected,2901,1
1312,undirected,3612,4
1312,undirected,4145,1
1314,undirected,1925,1
1314,undirected,3974,1
1314,undirected,5431,1
1315,undirected,2130,1
1315,undirected,4931,1
1316,undirected,1570,1
1316,undirected,1926,1
1316,undirected,3280,1
1316,undirected,3342,1
1316,undirected,3353,1
1316,undirected,3385,1
1316,undirected,3974,1
1316,undirected,4057,2
1316,undirected,4145,2
1316,undirected,4575,1
1316,undirected,4776,1
1316,undirected,4931,9
1316,undirected,5362,1
1316,undirected,5431,17
1317,undirected,1543,3
1317,undirected,1996,1
1317,undirected,2207,1
1317,undirected,2483,1
1317,undirected,2963,3
1317,undirected,4101,1
1317,undirected,4143,1
1318,undirected,2465,1
1318,undirected,3316,1
1318,undirected,3403,1
1318,undirected,3404,1
1318,undirected,4173,1
1319,undirected,1381,1
1319,undirected,2866,1
1320,undirected,1622,2
1320,undirected,1676,3
1320,undirected,3138,1
1320,undirected,4255,2
1320,undirected,4524,3
1320,undirected,4930,3
1321,undirected,2533,1
1321,undirected,5374,1
1322,undirected,1380,1
1322,undirected,2307,1
1322,undirected,2518,1
1322,undirected,3708,1
1322,undirected,4417,1
1322,undirected,4891,1
1323,undirected,1917,1
1323,undirected,4204,1
1323,undirected,4636,1
1323,undirected,4691,1
1325,undirected,5166,1
1326,undirected,2185,1
1326,undirected,3058,1
1326,undirected,4784,1
1326,undirected,5353,1
1327,undirected,1461,1
1328,undirected,1821,1
1328,undirected,2013,1
1328,undirected,2598,1
1328,undirected,3303,1
1328,undirected,5064,1
1329,undirected,3009,1
1329,undirected,3852,1
1330,undirected,1332,2
1331,undirected,1332,1
1331,undirected,3651,1
1331,undirected,4021,1
1332,undirected,1333,1
1332,undirected,1532,1
1332,undirected,1615,2
1332,undirected,1741,1
1332,undirected,1845,3
1332,undirected,1972,1
1332,undirected,2084,2
1332,undirected,2232,1
1332,undirected,2331,2
1332,undirected,2463,1
1332,undirected,2469,1
1332,undirected,2492,1
1332,undirected,2494,1
1332,undirected,3250,2
1332,undirected,3318,1
1332,undirected,3323,1
1332,undirected,3366,2
1332,undirected,3450,1
1332,undirected,3468,1
1332,undirected,3510,2
1332,undirected,3549,2
1332,undirected,3639,1
1332,undirected,3651,3
1332,undirected,3652,5
1332,undirected,3664,1
1332,undirected,3900,10
1332,undirected,3981,1
1332,undirected,4061,2
1332,undirected,4197,2
1332,undirected,4330,2
1332,undirected,4333,2
1332,undirected,4353,1
1332,undirected,4420,1
1332,undirected,4438,2
1332,undirected,4452,1
1332,undirected,4592,6
1332,undirected,4617,2
1332,undirected,4895,1
1332,undirected,4994,1
1332,undirected,5252,1
1332,undirected,5431,2
1333,undirected,1816,1
1333,undirected,1938,2
1333,undirected,2083,3
1333,undirected,4383,1
1333,undirected,4592,2
1334,undirected,1728,1
1334,undirected,2017,1
1334,undirected,4038,2
1334,undirected,4046,1
1334,undirected,4299,2
1334,undirected,4390,1
1334,undirected,4574,1
1334,undirected,4621,1
1334,undirected,5393,1
1336,undirected,4177,1
1337,undirected,1845,1
1338,undirected,4303,1
1339,undirected,1763,1
1339,undirected,1924,1
1339,undirected,2579,1
1339,undirected,2850,1
1339,undirected,3894,1
1339,undirected,4200,1
1341,undirected,1682,3
1341,undirected,3783,3
1342,undirected,1415,1
1342,undirected,1685,1
1342,undirected,1939,2
1342,undirected,5412,1
1343,undirected,1344,1
1343,undirected,1643,1
1343,undirected,1670,3
1343,undirected,1750,1
1343,undirected,2937,2
1343,undirected,3418,1
1343,undirected,3567,2
1343,undirected,4245,1
1343,undirected,5102,4
1344,undirected,1750,6
1344,undirected,2285,1
1344,undirected,2727,1
1344,undirected,2893,1
1344,undirected,3134,4
1344,undirected,3156,1
1344,undirected,3500,2
1344,undirected,4824,4
1344,undirected,4892,1
1344,undirected,5102,1
1345,undirected,1396,2
1345,undirected,1466,1
1345,undirected,1488,1
1345,undirected,2332,1
1345,undirected,2505,11
1345,undirected,2861,10
1345,undirected,3315,12
1345,undirected,3316,12
1345,undirected,3460,10
1345,undirected,3526,2
1345,undirected,4034,1
1345,undirected,4166,1
1345,undirected,4243,1
1345,undirected,4252,1
1345,undirected,4534,3
1345,undirected,4543,1
1345,undirected,4754,10
1345,undirected,5091,1
1345,undirected,5179,1
1345,undirected,5495,12
1346,undirected,3020,1
1346,undirected,4183,2
1346,undirected,4421,1
1346,undirected,4805,2
1347,undirected,2178,1
1347,undirected,5034,1
1349,undirected,4118,1
1350,undirected,1590,1
1350,undirected,1698,2
1350,undirected,1929,4
1350,undirected,2106,1
1350,undirected,2147,1
1350,undirected,2185,2
1350,undirected,2186,2
1350,undirected,2197,5
1350,undirected,2201,1
1350,undirected,2255,1
1350,undirected,2299,1
1350,undirected,2325,1
1350,undirected,2372,1
1350,undirected,2445,1
1350,undirected,2566,2
1350,undirected,2736,1
1350,undirected,2789,3
1350,undirected,3207,15
1350,undirected,3489,1
1350,undirected,3695,5
1350,undirected,3731,6
1350,undirected,4021,2
1350,undirected,4221,2
1350,undirected,4268,1
1350,undirected,4385,1
1350,undirected,4413,14
1350,undirected,4521,1
1350,undirected,4639,1
1350,undirected,5055,1
1350,undirected,5154,1
1351,undirected,1930,1
1352,undirected,3177,1
1352,undirected,4145,1
1353,undirected,2984,1
1353,undirected,4077,1
1353,undirected,4992,1
1354,undirected,3931,1
1354,undirected,5036,1
1355,undirected,1966,1
1355,undirected,2108,1
1356,undirected,2747,2
1356,undirected,4254,1
1356,undirected,4607,1
1356,undirected,5076,1
1357,undirected,2332,1
1357,undirected,4243,1
1358,undirected,4380,1
1359,undirected,2876,2
1360,undirected,2626,1
1361,undirected,2113,5
1361,undirected,5055,14
1361,undirected,5154,11
1362,undirected,2969,1
1362,undirected,3623,1
1362,undirected,5504,2
1363,undirected,1752,1
1363,undirected,2097,1
1363,undirected,2103,1
1363,undirected,2327,1
1364,undirected,2260,1
1365,undirected,1770,1
1365,undirected,2365,1
1365,undirected,3279,1
1365,undirected,3890,1
1367,undirected,1391,1
1367,undirected,2968,1
1367,undirected,5137,1
1367,undirected,5139,1
1367,undirected,5431,1
1368,undirected,1716,1
1368,undirected,4399,1
1368,undirected,5127,1
1369,undirected,4694,1
1370,undirected,1993,1
1370,undirected,4571,1
1370,undirected,5426,1
1371,undirected,2454,1
1371,undirected,3303,1
1371,undirected,3992,1
1371,undirected,4372,1
1373,undirected,1692,1
1373,undirected,2968,1
1374,undirected,2161,1
1374,undirected,2336,1
1374,undirected,2847,1
1374,undirected,3044,1
1374,undirected,3277,1
1374,undirected,3858,1
1374,undirected,4009,1
1374,undirected,4896,1
1374,undirected,5341,1
1374,undirected,5342,1
1375,undirected,1846,3
1375,undirected,1854,2
1375,undirected,2817,1
1375,undirected,3625,3
1375,undirected,4489,2
1375,undirected,4491,1
1375,undirected,4623,3
1375,undirected,4720,3
1376,undirected,1472,1
1376,undirected,1975,1
1376,undirected,3218,1
1376,undirected,4064,1
1376,undirected,4243,1
1377,undirected,3345,1
1377,undirected,4807,1
1378,undirected,1403,1
1378,undirected,3719,1
1378,undirected,4382,1
1379,undirected,2419,1
1379,undirected,2449,1
1380,undirected,2307,1
1380,undirected,2518,1
1380,undirected,3708,2
1380,undirected,4417,1
1380,undirected,4891,1
1381,undirected,1728,5
1381,undirected,1734,1
1381,undirected,1851,3
1381,undirected,1877,1
1381,undirected,1910,1
1381,undirected,1914,2
1381,undirected,1948,1
1381,undirected,2046,1
1381,undirected,2220,1
1381,undirected,2497,1
1381,undirected,2866,3
1381,undirected,3323,1
1381,undirected,3326,3
1381,undirected,3343,5
1381,undirected,3780,2
1381,undirected,3822,5
1381,undirected,4038,1
1381,undirected,4244,1
1381,undirected,4254,1
1381,undirected,4607,1
1381,undirected,4745,1
1381,undirected,4858,1
1381,undirected,4911,1
1381,undirected,4931,3
1381,undirected,5261,1
1382,undirected,2303,1
1382,undirected,3322,1
1382,undirected,4618,2
1382,undirected,5032,1
1383,undirected,1672,1
1383,undirected,2106,1
1383,undirected,2185,1
1383,undirected,2739,1
1383,undirected,2789,1
1383,undirected,4071,1
1384,undirected,2397,1
1384,undirected,2839,2
1384,undirected,2857,2
1384,undirected,4779,2
1384,undirected,5315,2
1384,undirected,5340,2
1384,undirected,5365,2
1385,undirected,1418,2
1385,undirected,1631,1
1385,undirected,3793,2
1385,undirected,4897,2
1386,undirected,4885,1
1387,undirected,1388,1
1387,undirected,1560,1
1387,undirected,3310,1
1387,undirected,4606,1
1388,undirected,1560,1
1388,undirected,3310,1
1388,undirected,4606,1
1390,undirected,2599,1
1390,undirected,2600,1
1390,undirected,5347,1
1390,undirected,5431,1
1391,undirected,1569,1
1391,undirected,1803,1
1391,undirected,1906,1
1391,undirected,2086,1
1391,undirected,2119,1
